metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1788912354.8133,elite,2486.8522796513,1785886739.9084,AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP,GCS-AS,Paris,Europe,EU,France,FR,,False,Global Connectivity Solutions LLP,48.8566,2.35222,False,Global Internet Solutions LLC,True,Île-de-France,success,Europe/Paris,75000,1788910874,1788912411.7387,1082,socks4,45.95.233.128:1082,True,56.696653366089,114808,65998,63.497892769045,45.95.233.128
True,1788912400.1091,elite,11588.958941798,1787200782.7018,AS216071 SERVERS TECH FZCO,VDSINA,Amsterdam,Europe,EU,The Netherlands,NL,,False,Servers Tech Fzco,52.3716,4.8883,False,Servers Tech Fzco,True,North Holland,success,Europe/Amsterdam,1012,1788419966,1788912411.7011,9053,socks4,146.103.125.38:9053,True,7803.9121627808,10637,49359,17.72951530102,146.103.125.38
True,1788912411.661,elite,3110.542140994,1710540122.4459,AS50648 PE UAinet,UAINET-AS,Liuboml,Europe,EU,Ukraine,UA,,False,PE UAinet,51.229,24.0337,False,PE UAinet,True,Volyn,success,Europe/Kyiv,44300,1788786330,1788912411.661,5678,socks4,95.182.78.7:5678,True,1215.0275707245,30235,724726,4.0048426342553,95.182.78.7
True,1788912359.7034,elite,3742.1759471798,1788601971.4244,"AS20473 The Constant Company, LLC",AS-VULTR,Los Angeles,North America,,United States,US,,True,The Constant Company,34.0609,-118.2414,False,"Vultr Holdings, LLC",False,California,success,America/Los_Angeles,90012,1788599098,1788912411.6326,8181,socks5,45.76.171.230:8181,True,1791.4173603058,5415,4134,56.707508639648,45.76.171.230
True,1788912411.6321,elite,3684.833454724,1788709312.3065,AS140443 PT Herza Digital Indonesia,IDNIC-HERZA-AS-ID,East Jakarta,Asia,AS,Indonesia,ID,,False,PT Herza Digital Indonesia,-6.2495,106.864,False,PT SASANA TEKNOLOGI INDONESIA,False,Jakarta,success,Asia/Jakarta,13630,1788706129,1788912411.6321,1080,socks5,103.149.177.29:1080,True,7235.6812953949,3626,2116,63.14872866597,103.149.177.29
True,1788912411.6249,elite,9200.2694041042,1788844413.0077,AS30873 Public Telecommunication Corporation,PTC-YemenNet,Dhamar,Asia,AS,Yemen,YE,,False,Yemen-net-bb-pool 178,14.5522,44.3956,False,Aljoraf area - Airport street,False,Dhamār,success,Asia/Aden,,1788842899,1788912411.6249,1080,socks4,178.130.103.125:1080,True,9202.0618915558,3377,1349,71.455776555226,178.130.103.125
True,1788912294.1871,elite,10559.244180102,1788821919.0922,AS197540 netcup GmbH,netcup-AS,Nuremberg,Europe,EU,Germany,DE,,True,netcup GmbH,49.4527,11.0783,False,Netcup KVM,False,Bavaria,success,Europe/Berlin,90403,1788821921,1788912411.6213,1080,socks4,159.195.194.242:1080,True,7985.9347343445,3323,2210,60.057834809326,159.195.194.242
True,1788912403.4392,elite,2752.4915408251,1776086046.2566,AS31163 PJSC MegaFon,MF-KAVKAZ-AS,Moscow,Europe,EU,Russia,RU,,False,PJSC MegaFon,55.7558,37.6173,False,,True,Moscow,success,Europe/Moscow,144700,1788787111,1788912411.5929,4145,socks4,109.106.196.250:4145,True,232.26475715637,100305,328803,23.375234206773,109.106.196.250
True,1788910917.5133,elite,9590.5207586316,1786529349.4964,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Singapore,Asia,AS,Singapore,SG,Central Water Catchment,True,Shenzhen Tencent Computer Systems Company Limited,1.35208,103.82,False,"Tencent Cloud Computing (Beijing) Co., Ltd",True,North West,success,Asia/Singapore,858877,1788341706,1788912411.502,8080,socks4,43.160.245.155:8080,True,7524.9910354614,90661,47212,65.756892212398,43.160.245.155
True,1788912288.13,elite,2368.3593162988,1785049167.2015,"AS23724 IDC, China Telecommunications Corporation",CHINANET-IDC-BJ-AP,Yangpu,Asia,AS,China,CN,Yangpu Qu,True,UCLOUD,31.2999,121.508,False,Shanghai UCloud Information Technology Company Limited,True,Shanghai,success,Asia/Shanghai,,1788677484,1788912411.4849,7890,socks4,117.50.194.130:7890,True,967.40031242371,246414,41025,85.727406510599,117.50.194.130
True,1788912400.9089,elite,2996.7032654874,1783291256.0414,AS12975 PALTEL Autonomous System,PALTEL-AS,Ramallah,Asia,AS,Palestine,PS,,False,Palestine Telecommunications Company,31.9014,35.1999,False,PALTEL-FTTH,True,Ramallah and al-Bireh Governorate,success,Asia/Hebron,,1788732868,1788912411.4409,4145,socks4,103.231.105.158:4145,True,7534.3317985535,64888,153474,29.715793040914,103.231.105.158
True,1788912154.5529,transparent,2663.053691547,1788752466.3523,AS214707 RCell LLC,Rcell,Al-Hasakah,Asia,AS,Syria,SY,,False,RCell LLC,36.5024,40.7477,False,RCell LLC,False,Al-Hasakah Governorate,success,Asia/Damascus,,1788748689,1788912411.4279,8080,http,205.209.66.81:8080,True,1551.7160892487,746,797,48.347375243033,205.209.66.81
True,1788912411.3816,elite,4383.7578908595,1780135436.4691,AS56694 LLC Smart Ape,SmartApe,Moscow,Europe,EU,Russia,RU,,True,LLC Smart Ape,55.7487,37.6187,False,,True,Moscow,success,Europe/Moscow,101000,1788863272,1788912411.3816,2080,socks5,188.127.224.164:2080,True,1309.2963695526,17235,63663,21.304605799896,188.127.224.164
True,1788912335.0845,elite,12264.7814126,1787198217.866,AS216071 SERVERS TECH FZCO,VDSINA,Amsterdam,Europe,EU,The Netherlands,NL,,False,Servers Tech Fzco,52.3716,4.8883,False,Servers Tech Fzco,True,North Holland,success,Europe/Amsterdam,1012,1788406933,1788912411.3683,9053,socks5,146.103.125.38:9053,True,1216.7754173279,5404,25061,17.738388314459,146.103.125.38
True,1788911828.9575,elite,2912.5528031026,1787572462.6608,AS24940 Hetzner Online GmbH,HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,True,Hetzner Online GmbH,50.4777,12.3649,False,Hetzner,True,Saxony,success,Europe/Berlin,08223,1788780423,1788912411.3675,10808,socks5,49.13.22.249:10808,True,238.83104324341,43943,5412,89.03454563874,49.13.22.249
True,1788912270.4122,elite,2669.5929060181,1776079918.4381,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Atlanta,North America,,United States,US,Perimeter Center,False,Cox Communications Inc.,33.9149,-84.3446,False,Cox Communications,True,Georgia,success,America/New_York,30319,1788780435,1788912411.3507,4145,socks5,98.170.57.231:4145,True,2075.6728649139,132571,70765,65.197997403313,98.170.57.231
True,1788912411.3207,elite,4536.8686363566,1788571187.2583,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,North Bergen,North America,,United States,US,,True,"DigitalOcean, LLC",40.7964,-74.0203,False,Digital Ocean,False,New Jersey,success,America/New_York,07047,1788570106,1788912411.3207,9050,socks4,67.205.161.254:9050,True,2898.9443778992,11882,7476,61.380307883046,67.205.161.254
True,1788912287.3422,elite,5599.9637068469,1788837632.2493,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Minkler,North America,,United States,US,,True,Alibaba Cloud LLC,36.7783,-119.418,False,Alibaba Cloud - US,False,California,success,America/Los_Angeles,,1788834775,1788912411.2977,11080,socks4,47.254.36.25:11080,True,1034.6128940582,5558,555,90.920988058237,47.254.36.25
True,1788912411.2554,elite,3743.769443281,1776086890.3015,AS45458 SBN-ISP/AWN-ISP and SBN-NIX/AWN-NIX,SBN-AWN-AS-02-AP,Bangkok,Asia,AS,Thailand,TH,,False,Advanced Wireless Network Company Limited,13.7159,100.417,True,Advanced Wireless Network Company Limited,True,Bangkok,success,Asia/Bangkok,10160,1788786650,1788912411.2554,4153,socks4,49.229.36.214:4153,True,951.88522338867,72266,333952,17.789955147236,49.229.36.214
True,1788908456.1777,elite,1534.0836336213,1788461314.4266,AS46844 Sharktech,SHARKTECH,Los Angeles,North America,,United States,US,,True,Sharktech,34.0515,-118.2707,False,Sharktech,True,California,success,America/Los_Angeles,90017,1788460941,1788912411.249,443,socks4,107.167.18.122:443,True,700.55294036865,30728,4136,88.136759981643,107.167.18.122
True,1788912332.8155,elite,3162.0960990232,1783200289.719,AS265274 Fixa Telecomunicações do Brasil Ltda,Fixa Telecomunicações do Brasil Ltda,Moreno,South America,SA,Brazil,BR,,False,LOCALLINK TELECOMUNICAÇÕES LTDA - ME,-8.157,-35.1292,False,Velozter Servicos de Comunicacao Multimidia LTDA,True,Pernambuco,success,America/Recife,54800,1788643132,1788912411.2338,4153,socks4,170.80.221.192:4153,True,8114.5825386047,99242,149664,39.871276706869,170.80.221.192
True,1788912303.9281,elite,4232.9143334506,1781665662.2775,AS38592 Chittagong Online Limited AS38592 AP,CTGONLINE-AS-AP,Chittagong,Asia,AS,Bangladesh,BD,Double Moorings,False,Chittagong Online Limited.,22.3229,91.8116,False,Chittagong Online Limited,True,Chittagong,success,Asia/Dhaka,4000,1788315909,1788912411.2277,1080,socks5,101.2.166.41:1080,True,8424.4153499603,17732,87676,16.822252580449,101.2.166.41
True,1788912156.2194,transparent,3259.3349267911,1785063536.3938,AS4788 TM TECHNOLOGY SERVICES SDN. BHD.,TTSSB-MY,Kuala Lumpur,Asia,AS,Malaysia,MY,,False,Telekom Malaysia Berhad,3.0947,101.6799,False,,True,Kuala Lumpur,success,Asia/Kuala_Lumpur,58200,1788691004,1788912411.2167,8181,http,175.136.239.173:8181,True,2092.6094055176,37618,12456,75.124815273395,175.136.239.173
True,1788749637.5435,elite,410.10564475661,1786460672.8638,AS46606 Unified Layer,UNIFIEDLAYER-AS-1,Provo,North America,,United States,US,East Bay,True,Unified Layer,40.2066,-111.643,False,Unified Layer,True,Utah,success,America/Denver,84606,1788877270,1788912411.2123,8085,http,162.214.159.94:8085,False,523.66232872009,45043,164,99.637224323667,162.214.159.94
True,1788912385.6411,elite,4068.7218573351,1710566304.415,AS4134 CHINANET BACKBONE,CHINANET-BACKBONE,Hefei,Asia,AS,China,CN,Shushan Qu,False,Chinanet,31.851,117.245,False,Chinanet AH,True,Anhui,success,Asia/Shanghai,230000,1788756925,1788912411.2074,10800,socks4,61.191.119.134:10800,True,2236.3669872284,296507,945136,23.880213555748,61.191.119.134
True,1788912332.5512,elite,1230.8664224896,1784091710.6977,AS31898 Oracle Corporation,ORACLE-BMC-31898,Stockholm,Europe,EU,Sweden,SE,,True,Oracle Corporation,59.3294,18.0687,False,Oracle Cloud Infrastructure (eu-stockholm-1),True,Stockholm,success,Europe/Stockholm,,1788324576,1788912411.1543,1080,socks5,79.76.59.115:1080,True,3466.9344425201,58152,58359,49.911167185931,79.76.59.115
True,1788912369.3438,elite,7981.3274048429,1783331539.8563,AS36352 HostPapa,AS-COLOCROSSING,Santa Clara,North America,,United States,US,,True,HostPapa,37.353,-121.9544,False,RackNerd LLC,True,California,success,America/Los_Angeles,95052,1788521004,1788912411.1038,1080,socks5,107.172.79.218:1080,True,3181.8406581879,10871,17134,38.818068202107,107.172.79.218
True,1788912411.0906,elite,1141.2025616967,1776078703.3403,AS46562 Performive LLC,PERFORMIVE,Atlanta,North America,,United States,US,,True,Performive LLC,33.7488,-84.3877,False,Performive LLC,True,Georgia,success,America/New_York,30302,1788781235,1788912411.0906,4145,socks5,184.170.248.5:4145,True,918.35308074951,90845,76750,54.205077717116,184.170.248.5
True,1788912411.0058,elite,5609.7283558318,1786795107.461,AS31898 Oracle Corporation,ORACLE-BMC-31898,Phoenix,North America,,United States,US,,True,Oracle Corporation,33.4656,-111.9956,False,Oracle Cloud Infrastructure (us-phoenix-1),True,Arizona,success,America/Phoenix,85008,1788607007,1788912411.0058,1080,socks5,137.131.12.103:1080,True,10025.061845779,23873,31318,43.255240890725,137.131.12.103
True,1788912410.9893,elite,2829.7040385585,1787606327.371,AS51765 Oy Creanova Hosting Solutions Ltd.,CREANOVA-AS,Helsinki,Europe,EU,Finland,FI,,True,Oy Crea Nova Hosting Solution Ltd,60.1699,24.9384,False,Beafort Limited,True,Uusimaa,success,Europe/Helsinki,00121,1788813598,1788912410.9893,3128,http,45.149.115.244:3128,True,208.74738693237,1085,7717,12.326743921836,45.149.115.244
True,1788912322.1251,elite,4186.6231352173,1788503603.066,AS20081 NET2ATLANTA.COM LLC,NET2ATLANTA,Simpsonville,North America,,United States,US,,False,NET2ATLANTA.COM LLC,34.7518,-82.2556,False,NET2ATLANTA.COM LLC,False,South Carolina,success,America/New_York,29681,1788502124,1788912410.9797,4145,socks4,216.105.130.131:4145,True,7886.8336677551,27960,4762,85.447099810525,216.105.130.131
True,1788912410.8337,elite,2669.8922335906,1776080998.8019,AS44963 Stavtelecom LLC,POTOK-AS,Zheleznovodsk,Europe,EU,Russia,RU,,False,KMVtelecom,44.0816,43.1349,False,JSC PP Potok,True,Stavropol Kray,success,Europe/Moscow,357430,1788779648,1788912410.8337,4145,socks4,92.42.8.5:4145,True,369.76647377014,125760,315098,28.526192107209,92.42.8.5
True,1788912410.784,elite,9436.0557829632,1776105702.6317,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Singapore,Asia,AS,Singapore,SG,Central Water Catchment,True,"Alibaba (US) Technology Co., Ltd.",1.35208,103.82,False,Alibaba.com LLC,True,North West,success,Asia/Singapore,858877,1788806943,1788912410.784,1000,socks5,47.237.113.119:1000,True,7754.6246051788,1020,88202,1.143215798794,47.237.113.119
True,1788912410.7461,elite,8592.8719917228,1787366642.7445,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788572981,1788912410.7461,4443,socks5,45.74.31.30:4443,True,2224.4100570679,2596,13834,15.800365185636,45.74.31.30
True,1788912410.7353,elite,3358.6849457967,1710540184.6577,AS6057 Administracion Nacional de Telecomunicaciones,Administracion Nacional de Telecomunicaciones,Montevideo,South America,SA,Uruguay,UY,,False,Administracion Nacional de Telecomunicaciones,-34.9087,-56.1539,False,Cliente Antel Uruguay,True,Montevideo Department,success,America/Montevideo,11300,1788646266,1788912410.7353,4153,socks4,179.27.86.36:4153,True,8302.6494979858,271933,933157,22.565368561684,179.27.86.36
True,1788912410.715,elite,1234.5755975964,1696987860.9666,AS24527 PT Hanastar dakara,DAKARANET-AS-ID,Cileungsir,Asia,AS,Indonesia,ID,,False,PT Hanastar dakara,-6.39472,106.959,False,POP Bekasi Cikarang,True,West Java,success,Asia/Jakarta,,1788567541,1788912410.715,4145,socks4,203.160.61.103:4145,True,3921.2992191315,29228,706003,3.9753492439791,203.160.61.103
True,1788912410.6217,elite,3447.0232750865,1787941858.1513,AS152761 PT AJI RAFASYA ROSO ANTENG  BERKAH,IDNIC-ARRABNETWORK-ID,Koroyo,Asia,AS,Indonesia,ID,,False,PT AJI RAFASYA ROSO ANTENG  BERKAH,-6.6893,111.067,False,PT AJI RAFASYA ROSO ANTENG  BERKAH,True,Central Java,success,Asia/Jakarta,,1788544117,1788912410.6217,80,socks4,160.20.36.109:80,True,940.13929367065,9785,30001,24.594078319007,160.20.36.109
True,1788902755.9207,transparent,1039.1863334486,1786813761.4295,AS263703 VIGINET C.A,VIGINET C.A,San Carlos del Zulia,South America,SA,Venezuela,VE,,False,Viginet C.A,9.00098,-71.9268,False,,True,Zulia,success,America/Caracas,,1788625459,1788912410.6184,999,http,190.97.236.129:999,True,566.26892089844,30469,1376,95.679070497723,190.97.236.129
True,1788912205.7393,elite,2709.977005916,1782769879.8219,AS13188 CONTENT DELIVERY NETWORK LTD,TRIOLAN,Kyiv,Europe,EU,Ukraine,UA,,False,Triolan,50.458,30.5303,False,,True,Kyiv City,success,Europe/Kyiv,01001,1788815326,1788912410.5824,10801,socks5,178.150.77.204:10801,True,241.01877212524,60089,75312,44.378549641435,178.150.77.204
True,1788903642.5828,elite,930.87987889065,1781058435.9784,AS51167 Contabo GmbH,CONTABO,Lauterbourg,Europe,EU,France,FR,,True,Contabo GmbH,48.9742,8.1851,False,Contabo GmbH,True,Grand Est,success,Europe/Paris,67630,1788692328,1788912410.5661,1080,socks5,213.199.47.140:1080,True,497.29251861572,146006,5102,96.623606956614,213.199.47.140
True,1788912410.5361,elite,6433.9577951218,1776329454.381,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Singapore,Asia,AS,Singapore,SG,Central Water Catchment,True,"Alibaba (US) Technology Co., Ltd.",1.35208,103.82,False,Alibaba.com Singapore E-Commerce Private Limited,True,North West,success,Asia/Singapore,858877,1788423766,1788912410.5361,11,socks4,8.219.229.53:11,True,10418.567180634,3310,293582,1.1148835266696,8.219.229.53
True,1788912338.6971,elite,5999.6475549381,1784518936.3629,AS198610 Beget LLC,BEGET-AS,Moscow,Europe,EU,Russia,RU,,False,Beget LLC,55.7487,37.6187,False,Beget LLC,True,Moscow,success,Europe/Moscow,101000,1788751572,1788912410.513,1080,socks4,85.198.102.172:1080,True,5746.0596561432,35109,125815,21.817131068082,85.198.102.172
True,1788911974.157,elite,9653.1012892518,1788715747.3054,AS57568 ARVANCLOUD GLOBAL TECHNOLOGIES L.L.C,TR_Arvancloud,Frankfurt am Main,Europe,EU,Germany,DE,,True,Arvancloud Global Technologies L.L.C,50.1109,8.68213,False,Arvancloud Global Technologies L.L.C,True,Hesse,success,Europe/Berlin,60313,1788713361,1788912410.479,1101,socks4,185.204.170.179:1101,True,4908.2291126251,4655,4478,50.969013467645,185.204.170.179
True,1788895287.9588,elite,2880.3908937509,1788416435.5993,AS20081 NET2ATLANTA.COM LLC,NET2ATLANTA,Simpsonville,North America,,United States,US,,False,NET2ATLANTA.COM LLC,34.7518,-82.2556,False,NET2ATLANTA.COM LLC,False,South Carolina,success,America/New_York,29681,1788415932,1788912410.4471,4145,socks5,216.105.143.146:4145,True,890.50269126892,25606,77,99.700190787681,216.105.143.146
True,1788912353.8214,elite,2705.5815910389,1696985323.2094,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,San Diego,North America,,United States,US,,False,Cox Communications Inc.,32.7449,-117.165,False,Cox Communications,True,California,success,America/Los_Angeles,92103,1788700573,1788912410.4352,4145,socks4,24.249.199.4:4145,True,787.47296333313,561051,1102646,33.723147904937,24.249.199.4
True,1788912245.1716,elite,267.04496816844,1751625348.5581,AS43060 IPLUS LLC,IPLUS-AS,Guliston,Asia,AS,Uzbekistan,UZ,,False,Iplus LLC,40.4906,68.791,False,COMNET IPoE STATIC,True,Sirdaryo Region,success,Asia/Tashkent,,1788369217,1788912410.3894,3128,http,94.158.49.82:3128,False,186.50650978088,40640,152101,21.085290623168,94.158.49.82
True,1788912096.0791,elite,5222.2818185784,1786781578.5953,AS132165 Connect Communications,CONNECT-AS-AP,Tando Adam,Asia,AS,Pakistan,PK,,False,Connect Communication,25.8943,68.5247,False,WANGSU,True,Sindh,success,Asia/Karachi,68050,1788595747,1788912410.3762,10939,http,111.119.162.248:10939,True,2769.6948051453,3898,12202,24.211180124224,111.119.162.248
True,1788910648.6,elite,827.81043605257,1785234667.5868,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Jakarta,Asia,AS,Indonesia,ID,,True,"Alibaba (US) Technology Co., Ltd.",-6.2114,106.8446,False,Alibaba.com Singapore E-Commerce Private Limited,True,Jakarta,success,Asia/Jakarta,12850,1788863136,1788912410.3703,7777,http,8.215.112.240:7777,True,445.4448223114,30653,12648,70.79051292118,8.215.112.240
True,1788911866.9938,elite,9516.8594396261,1788643725.4092,AS209693 OC NETWORKS LIMITED,OC-NETWORK,Amsterdam,Europe,EU,The Netherlands,NL,,True,OC NETWORKS LIMITED,52.3109,4.9453,False,1Cent Host,False,North Holland,success,Europe/Amsterdam,1101,1788643284,1788912410.269,1085,socks4,95.85.248.54:1085,True,1690.9577846527,3591,7463,32.485977926542,95.85.248.54
True,1788912395.547,elite,1881.6741720861,1788291417.6546,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Slough,Europe,EU,United Kingdom,GB,,True,"DigitalOcean, LLC",51.5177,-0.6215,False,"DigitalOcean, LLC",True,England,success,Europe/London,SL1,1788895311,1788912410.2591,1088,socks5,144.126.197.184:1088,True,86.320400238037,30039,1136,96.356054530874,144.126.197.184
True,1788912148.3515,elite,8573.29029569,1788905140.3092,AS58262 Nrp Network,Nrp-Network,Rasht,Asia,AS,Iran,IR,,False,Negah Roshan Pars - ParsDev Iran Network,37.2773,49.5808,False,,False,Gilan Province,success,Asia/Tehran,,1788901620,1788912410.2522,8080,socks4,5.61.30.94:8080,True,2833.966255188,215,170,55.844155844156,5.61.30.94
True,1788912363.0074,elite,1078.6139059946,1787525745.5209,AS7552 Viettel Group,VIETEL-AS-AP,Ho Chi Minh City,Asia,AS,Vietnam,VN,,False,VIETELxdsl,10.822,106.6257,False,xDSL Services,True,Ho Chi Minh,success,Asia/Ho_Chi_Minh,700000,1788732705,1788912410.2229,1080,socks4,115.74.153.224:1080,True,1099.6041297913,12472,39629,23.938120189632,115.74.153.224
